x,y,value
36,27,2
36,28,1
36,29,2
36,30,3
36,31,4
36,32,6
36,33,5
36,34,4
36,35,1
36,36,0
36,37,1
36,38,2
36,39,3
36,40,7
36,41,10
36,42,11
36,43,2
36,44,1
36,45,2
36,46,9
36,47,4
36,48,8
36,49,9
36,50,12
36,51,3
36,52,2
36,53,9
36,54,8
36,55,5
36,56,7
36,57,6
36,58,5
36,59,4
36,60,3
36,61,4
36,62,5
36,63,6
37,0,9
37,1,8
37,2,7
37,3,6
37,4,5
37,5,24
37,6,25
37,7,24
37,8,10
37,9,13
37,10,14
37,11,13
37,12,4
37,13,3
37,14,4
37,15,23
37,16,9
37,17,20
37,18,15
37,19,8
37,20,7
37,21,2
37,22,3
37,23,22
37,24,8
37,25,7
37,26,6
37,27,3
37,28,2
37,29,1
37,30,20
37,31,21
37,32,7
37,33,6
37,34,5
37,35,4
37,36,1
37,37,0
37,38,1
37,39,2
37,40,8
37,41,13
37,42,12
37,43,7
37,44,2
37,45,1
37,46,2
37,47,3
37,48,9
37,49,12
37,50,13
37,51,14
37,52,3
37,53,2
37,54,3
37,55,4
37,56,8
37,57,7
37,58,6
37,59,5
37,60,4
37,61,27
37,62,6
37,63,5
38,0,12
38,1,11
38,2,10
38,3,9
38,4,8
38,5,7
38,6,6
38,7,5
38,8,11
38,9,14
38,10,15
38,11,20
38,12,7
38,13,6
38,14,5
38,15,4
38,16,10
38,17,17
38,18,16
38,19,9
38,20,8
38,21,3
38,22,2
38,23,3
38,24,9
38,25,8
38,26,7
38,27,6
38,28,3
38,29,2
38,30,1
38,31,2
38,32,14
38,33,11
38,34,12
38,35,5
38,36,4
38,37,1
38,38,0
38,39,1
38,40,35
38,41,10
38,42,7
38,43,6
38,44,5
38,45,8
38,46,1
38,47,2
38,48,20
38,49,9
38,50,8
38,51,15
38,52,4
38,53,3
38,54,2
38,55,3
38,56,19
38,57,18
38,58,17
38,59,16
38,60,29
38,61,10
38,62,5
38,63,4
39,0,11
39,1,10
39,2,9
39,3,8
39,4,7
39,5,6
39,6,5
39,7,4
39,8,12
39,9,17
39,10,18
39,11,19
39,12,8
39,13,7
39,14,8
39,15,3
39,16,13
39,17,16
39,18,31
39,19,20
39,20,19
39,21,14
39,22,9
39,23,2
39,24,14
39,25,15
39,26,14
39,27,15
39,28,18
39,29,13
39,30,10
39,31,1
39,32,13
39,33,12
39,34,13
39,35,16
39,36,17
39,37,12
39,38,1
39,39,0
39,40,12
39,41,11
39,42,8
39,43,7
39,44,6
39,45,7
39,46,2
39,47,1
39,48,11
39,49,10
39,50,9
39,51,18
39,52,5
39,53,4
39,54,3
39,55,2
39,56,10
39,57,9
39,58,8
39,59,7
39,60,6
39,61,5
39,62,4
39,63,3
40,0,5
40,1,6
40,2,7
40,3,8
40,4,19
40,5,18
40,6,17
40,7,16
40,8,4
40,9,9
40,10,8
40,11,9
40,12,28
40,13,35
40,14,34
40,15,15
40,16,3
40,17,10
40,18,13
40,19,18
40,20,19
40,21,32
40,22,33
40,23,14
40,24,2
40,25,9
40,26,12
40,27,19
40,28,16
40,29,15
40,30,32
40,31,13
40,32,1
40,33,2
40,34,11
40,35,18
40,36,17
40,37,14
40,38,11
40,39,12
40,40,0
40,41,1
40,42,6
40,43,7
40,44,8
40,45,9
40,46,10
40,47,11
40,48,1
40,49,2
40,50,3
40,51,4
40,52,5
40,53,6
40,54,11
40,55,10
40,56,2
40,57,3
40,58,4
40,59,5
40,60,6
40,61,7
40,62,8
40,63,9
41,0,6
41,1,7
41,2,8
41,3,7
41,4,8
41,5,9
41,6,10
41,7,11
41,8,5
41,9,6
41,10,5
41,11,6
41,12,11
41,13,16
41,14,15
41,15,12
41,16,4
41,17,3
41,18,4
41,19,9
41,20,10
41,21,17
41,22,18
41,23,11
41,24,3
41,25,2
41,26,3
41,27,4
41,28,7
41,29,8
41,30,9
41,31,10
41,32,2
41,33,1
41,34,2
41,35,5
41,36,6
41,37,11
41,38,10
41,39,15
41,40,1
41,41,0
41,42,1
41,43,4
41,44,5
41,45,6
41,46,9
41,47,16
41,48,8
41,49,1
41,50,2
41,51,3
41,52,4
41,53,5
41,54,8
41,55,17
41,56,9
41,57,10
41,58,9
41,59,8
41,60,7
41,61,6
41,62,19
41,63,18
42,0,7
42,1,8
42,2,9
42,3,6
42,4,7
42,5,8
42,6,9
42,7,10
42,8,6
42,9,23
42,10,4
42,11,5
42,12,12
42,13,19
42,14,18
42,15,9
42,16,5
42,17,22
42,18,3
42,19,22
42,20,11
42,21,20
42,22,19
42,23,8
42,24,4
42,25,21
42,26,2
42,27,7
42,28,10
42,29,11
42,30,12
42,31,7
42,32,3
42,33,2
42,34,1
42,35,2
42,36,7
42,37,22
42,38,5
42,39,6
42,40,28
42,41,1
42,42,0
42,43,1
42,44,2
42,45,3
42,46,4
42,47,9
42,48,29
42,49,2
42,50,1
42,51,2
42,52,21
42,53,22
42,54,23
42,55,8
42,56,30
42,57,29
42,58,28
42,59,3
42,60,4
42,61,5
42,62,6
42,63,7
43,0,8
43,1,9
43,2,8
43,3,7
43,4,8
43,5,9
43,6,10
43,7,9
43,8,7
43,9,12
43,10,13
43,11,6
43,12,7
43,13,20
43,14,13
43,15,8
43,16,6
43,17,13
43,18,12
43,19,5
43,20,6
43,21,15
43,22,14
43,23,7
43,24,5
43,25,14
43,26,7
43,27,4
43,28,3
43,29,8
43,30,13
43,31,6
43,32,4
43,33,3
43,34,2
43,35,1
43,36,2
43,37,7
43,38,4
43,39,5
43,40,27
43,41,2
43,42,1
43,43,0
43,44,1
43,45,2
43,46,3
43,47,24
43,48,6
43,49,3
43,50,2
43,51,1
43,52,20
43,53,3
43,54,4
43,55,25
43,56,5
43,57,4
43,58,3
43,59,2
43,60,21
43,61,22
43,62,23
43,63,24
44,0,9
44,1,10
44,2,9
44,3,8
44,4,7
44,5,8
44,6,9
44,7,8
44,8,8
44,9,13
44,10,20
44,11,7
44,12,6
44,13,13
44,14,12
44,15,7
44,16,7
44,17,14
44,18,15
44,19,6
44,20,5
44,21,12
44,22,13
44,23,6
44,24,6
44,25,13
44,26,8
44,27,3
44,28,4
44,29,7
44,30,14
44,31,5
44,32,5
44,33,4
44,34,7
44,35,2
44,36,1
44,37,2
44,38,3
44,39,4
44,40,24
44,41,3
44,42,2
44,43,1
44,44,0
44,45,1
44,46,2
44,47,27
44,48,25
44,49,4
44,50,3
44,51,20
44,52,1
44,53,2
44,54,3
44,55,6
44,56,24
44,57,23
44,58,22
44,59,21
44,60,2
44,61,3
44,62,4
44,63,5
45,0,10
45,1,9
45,2,8
45,3,7
45,4,6
45,5,9
45,6,8
45,7,7
45,8,9
45,9,18
45,10,19
45,11,12
45,12,5
45,13,4
45,14,23
45,15,6
45,16,8
45,17,19
45,18,20
45,19,11
45,20,22
45,21,3
45,22,22
45,23,5
45,24,7
45,25,12
45,26,11
45,27,10
45,28,7
45,29,2
45,30,21
45,31,4
45,32,6
45,33,5
45,34,22
45,35,7
45,36,2
45,37,1
45,38,2
45,39,3
45,40,9
45,41,4
45,42,3
45,43,2
45,44,1
45,45,0
45,46,1
45,47,28
45,48,8
45,49,23
45,50,22
45,51,21
45,52,2
45,53,1
45,54,2
45,55,29
45,56,7
45,57,6
45,58,5
45,59,4
45,60,3
45,61,28
45,62,29
45,63,30
46,0,11
46,1,10
46,2,9
46,3,8
46,4,7
46,5,8
46,6,7
46,7,6
46,8,12
46,9,15
46,10,16
46,11,11
46,12,6
46,13,5
46,14,6
46,15,5
46,16,11
46,17,18
46,18,17
46,19,10
46,20,9
46,21,4
46,22,3
46,23,4
46,24,10
46,25,9
46,26,8
46,27,7
46,28,4
46,29,3
46,30,2
46,31,3
46,32,15
46,33,10
46,34,11
46,35,6
46,36,5
46,37,2
46,38,1
46,39,2
46,40,16
46,41,9
46,42,6
46,43,5
46,44,4
46,45,1
46,46,0
46,47,1
46,48,17
46,49,8
46,50,5
46,51,4
46,52,3
46,53,2
46,54,1
46,55,8
46,56,18
46,57,19
46,58,6
46,59,7
46,60,8
46,61,9
46,62,10
46,63,9
47,0,16
47,1,17
47,2,18
47,3,19
47,4,8
47,5,7
47,6,6
47,7,5
47,8,15
47,9,34
47,10,35
47,11,28
47,12,9
47,13,8
47,14,9
47,15,4
47,16,14
47,17,33
47,18,32
47,19,19
47,20,18
47,21,13
47,22,10
47,23,3
47,24,13
47,25,32
47,26,15
47,27,16
47,28,19
47,29,12
47,30,9
47,31,2
47,32,12
47,33,11
47,34,14
47,35,17
47,36,18
47,37,11
47,38,2
47,39,1
47,40,11
47,41,10
47,42,9
47,43,8
47,44,7
47,45,6
47,46,1
47,47,0
47,48,10
47,49,11
47,50,6
47,51,5
47,52,4
47,53,3
47,54,2
47,55,1
47,56,9
47,57,8
47,58,7
47,59,6
47,60,5
47,61,4
47,62,3
47,63,2
48,0,6
48,1,7
48,2,8
48,3,9
48,4,10
48,5,11
48,6,12
48,7,13
48,8,5
48,9,12
48,10,7
48,11,8
48,12,29
48,13,34
48,14,33
48,15,14
48,16,4
48,17,9
48,18,6
48,19,17
48,20,18
48,21,31
48,22,32
48,23,13
48,24,3
48,25,8
48,26,5
48,27,20
48,28,17
48,29,16
48,30,31
48,31,12
48,32,2
48,33,3
48,34,4
48,35,19
48,36,18
48,37,15
48,38,10
48,39,11
48,40,1
48,41,2
48,42,3
48,43,6
48,44,7
48,45,8
48,46,9
48,47,10
48,48,0
48,49,1
48,50,4
48,51,5
48,52,6
48,53,7
48,54,12
48,55,9
48,56,1
48,57,2
48,58,3
48,59,4
48,60,5
48,61,6
48,62,7
48,63,8
49,0,19
49,1,18
49,2,17
49,3,8
49,4,9
49,5,10
49,6,11
49,7,12
49,8,20
49,9,7
49,10,6
49,11,7
49,12,10
49,13,17
49,14,16
49,15,11
49,16,5
49,17,4
49,18,5
49,19,10
49,20,9
49,21,18
49,22,17
49,23,10
49,24,6
49,25,3
49,26,4
49,27,5
49,28,8
49,29,9
49,30,10
49,31,9
49,32,7
49,33,2
49,34,3
49,35,6
49,36,5
49,37,10
49,38,7
49,39,8
49,40,8
49,41,1
49,42,2
49,43,3
49,44,4
49,45,5
49,46,6
49,47,17
49,48,9
49,49,0
49,50,1
49,51,2
49,52,3
49,53,4
49,54,7
49,55,18
49,56,10
49,57,9
49,58,8
49,59,7
49,60,6
49,61,5
49,62,20
49,63,19
50,0,18
50,1,17
50,2,16
50,3,15
50,4,10
50,5,11
50,6,12
50,7,11
50,8,19
50,9,8
50,10,9
50,11,10
50,12,9
50,13,18
50,14,15
50,15,10
50,16,6
50,17,5
50,18,6
50,19,11
50,20,8
50,21,17
50,22,16
50,23,9
50,24,7
50,25,4
50,26,5
50,27,6
50,28,7
50,29,10
50,30,11
50,31,8
50,32,8
50,33,3
50,34,4
50,35,5
50,36,4
50,37,9
50,38,6
50,39,7
50,40,9
50,41,2
50,42,1
50,43,2
50,44,3
50,45,4
50,46,5
50,47,8
50,48,10
50,49,1
50,50,0
50,51,1
50,52,2
50,53,3
50,54,6
50,55,7
50,56,9
50,57,8
50,58,1
50,59,2
50,60,3
50,61,4
50,62,5
50,63,6
51,0,19
51,1,20
51,2,35
51,3,14
51,4,9
51,5,10
51,6,11
51,7,12
51,8,18
51,9,9
51,10,10
51,11,11
51,12,8
51,13,17
51,14,14
51,15,11
51,16,17
51,17,8
51,18,7
51,19,12
51,20,7
51,21,16
51,22,15
51,23,10
51,24,16
51,25,15
51,26,6
51,27,5
51,28,6
51,29,9
51,30,20
51,31,9
51,32,29
51,33,4
51,34,5
51,35,4
51,36,3
51,37,8
51,38,7
51,39,8
51,40,10
51,41,3
51,42,8
51,43,1
51,44,2
51,45,3
51,46,6
51,47,7
51,48,5
51,49,2
51,50,1
51,51,0
51,52,1
51,53,2
51,54,5
51,55,6
51,56,4
51,57,3
51,58,2
51,59,1
51,60,2
51,61,3
51,62,4
51,63,5
52,0,12
52,1,11
52,2,10
52,3,9
52,4,14
52,5,35
52,6,20
52,7,19
52,8,11
52,9,14
52,10,17
52,11,8
52,12,11
52,13,10
52,14,9
52,15,18
52,16,10
52,17,15
52,18,16
52,19,7
52,20,12
52,21,7
52,22,8
52,23,17
52,24,9
52,25,20
52,26,9
52,27,6
52,28,5
52,29,6
52,30,15
52,31,16
52,32,8
52,33,7
52,34,8
52,35,3
52,36,4
52,37,5
52,38,4
52,39,29
52,40,7
52,41,6
52,42,3
52,43,2
52,44,1
52,45,8
52,46,3
52,47,10
52,48,6
52,49,5
52,50,2
52,51,1
52,52,0
52,53,1
52,54,2
52,55,5
52,56,5
52,57,4
52,58,3
52,59,2
52,60,1
52,61,2
52,62,3
52,63,4
53,0,11
53,1,12
53,2,11
53,3,10
53,4,15
53,5,16
53,6,17
53,7,18
53,8,10
53,9,15
53,10,18
53,11,9
53,12,10
53,13,9
53,14,8
53,15,19
53,16,9
53,17,16
53,18,17
53,19,8
53,20,11
53,21,6
53,22,5
53,23,6
53,24,8
53,25,11
53,26,10
53,27,7
53,28,6
53,29,5
53,30,4
53,31,7
53,32,7
53,33,6
53,34,9
53,35,4
53,36,5
53,37,4
53,38,3
53,39,8
53,40,8
53,41,5
53,42,4
53,43,3
53,44,2
53,45,1
53,46,2
53,47,9
53,48,7
53,49,6
53,50,3
53,51,2
53,52,1
53,53,0
53,54,1
53,55,10
53,56,6
53,57,5
53,58,4
53,59,3
53,60,2
53,61,1
53,62,8
53,63,9
54,0,12
54,1,11
54,2,10
54,3,9
54,4,8
54,5,17
54,6,18
54,7,19
54,8,11
54,9,16
54,10,17
54,11,10
54,12,7
54,13,6
54,14,7
54,15,20
54,16,10
54,17,17
54,18,18
54,19,9
54,20,10
54,21,5
54,22,4
54,23,5
54,24,9
54,25,10
54,26,9
54,27,8
54,28,5
54,29,4
54,30,3
54,31,6
54,32,8
54,33,7
54,34,10
54,35,5
54,36,6
54,37,3
54,38,2
54,39,7
54,40,17
54,41,6
54,42,5
54,43,4
54,44,3
54,45,2
54,46,1
54,47,8
54,48,18
54,49,7
54,50,4
54,51,3
54,52,2
54,53,1
54,54,0
54,55,9
54,56,19
54,57,20
54,58,5
54,59,6
54,60,7
54,61,8
54,62,9
54,63,10
55,0,13
55,1,12
55,2,11
55,3,10
55,4,9
55,5,8
55,6,7
55,7,6
55,8,14
55,9,33
55,10,34
55,11,29
55,12,8
55,13,7
55,14,12
55,15,5
55,16,13
55,17,32
55,18,31
55,19,18
55,20,17
55,21,6
55,22,9
55,23,4
55,24,12
55,25,31
55,26,16
55,27,17
55,28,20
55,29,5
55,30,8
55,31,3
55,32,11
55,33,10
55,34,15
55,35,18
55,36,19
55,37,4
55,38,3
55,39,2
55,40,10
55,41,9
55,42,8
55,43,7
55,44,6
55,45,3
55,46,2
55,47,1
55,48,9
55,49,12
55,50,7
55,51,6
55,52,5
55,53,4
55,54,1
55,55,0
55,56,8
55,57,7
55,58,6
55,59,5
55,60,4
55,61,3
55,62,2
55,63,1
56,0,7
56,1,8
56,2,9
56,3,10
56,4,11
56,5,12
56,6,13
56,7,14
56,8,6
56,9,13
56,10,8
56,11,9
56,12,30
56,13,33
56,14,34
56,15,13
56,16,5
56,17,8
56,18,7
56,19,16
56,20,17
56,21,32
56,22,33
56,23,12
56,24,4
56,25,7
56,26,6
56,27,19
56,28,18
56,29,17
56,30,30
56,31,11
56,32,3
56,33,4
56,34,5
56,35,20
56,36,19
56,37,16
56,38,9
56,39,10
56,40,2
56,41,3
56,42,4
56,43,5
56,44,6
56,45,7
56,46,8
56,47,9
56,48,1
56,49,2
56,50,3
56,51,4
56,52,7
56,53,8
56,54,13
56,55,8
56,56,0
56,57,1
56,58,2
56,59,3
56,60,4
56,61,5
56,62,6
56,63,7
57,0,8
57,1,9
57,2,10
57,3,11
57,4,12
57,5,13
57,6,14
57,7,13
57,8,7
57,9,12
57,10,9
57,11,10
57,12,31
57,13,32
57,14,33
57,15,12
57,16,6
57,17,7
57,18,8
57,19,15
57,20,16
57,21,31
57,22,34
57,23,11
57,24,5
57,25,6
57,26,7
57,27,18
57,28,17
57,29,18
57,30,29
57,31,10
57,32,4
57,33,5
57,34,6
57,35,19
57,36,20
57,37,17
57,38,8
57,39,9
57,40,3
57,41,4
57,42,3
57,43,4
57,44,5
57,45,6
57,46,7
57,47,8
57,48,2
57,49,1
57,50,2
57,51,3
57,52,8
57,53,9
57,54,12
57,55,7
57,56,1
57,57,0
57,58,1
57,59,2
57,60,3
57,61,4
57,62,5
57,63,6
58,0,9
58,1,10
58,2,11
58,3,12
58,4,13
58,5,14
58,6,15
58,7,16
58,8,8
58,9,11
58,10,10
58,11,11
58,12,32
58,13,33
58,14,34
58,15,17
58,16,7
58,17,6
58,18,9
58,19,14
58,20,15
58,21,32
58,22,35
58,23,18
58,24,6
58,25,5
58,26,8
58,27,17
58,28,16
58,29,19
58,30,28
58,31,19
58,32,5
58,33,4
58,34,7
58,35,18
58,36,19
58,37,18
58,38,9
58,39,8
58,40,4
58,41,3
58,42,6
58,43,11
58,44,12
58,45,13
58,46,8
58,47,7
58,48,3
58,49,2
58,50,1
58,51,2
58,52,9
58,53,10
58,54,9
58,55,6
58,56,2
58,57,1
58,58,0
58,59,1
58,60,2
58,61,3
58,62,4
58,63,5
59,0,10
59,1,11
59,2,12
59,3,13
59,4,14
59,5,13
59,6,12
59,7,11
59,8,9
59,9,10
59,10,11
59,11,12
59,12,15
59,13,16
59,14,17
59,15,10
59,16,8
59,17,9
59,18,8
59,19,13
59,20,14
59,21,31
59,22,18
59,23,9
59,24,7
59,25,18
59,26,7
59,27,16
59,28,15
59,29,20
59,30,19
59,31,8
59,32,6
59,33,5
59,34,6
59,35,17
59,36,18
59,37,19
59,38,8
59,39,7
59,40,5
59,41,4
59,42,7
59,43,12
59,44,13
59,45,14
59,46,7
59,47,6
59,48,4
59,49,3
59,50,2
59,51,1
59,52,10
59,53,9
59,54,8
59,55,5
59,56,3
59,57,2
59,58,1
59,59,0
59,60,1
59,61,2
59,62,3
59,63,4
60,0,11
60,1,12
60,2,13
60,3,14
60,4,13
60,5,12
60,6,11
60,7,10
60,8,10
60,9,17
60,10,16
60,11,15
60,12,12
60,13,11
60,14,10
60,15,9
60,16,9
60,17,18
60,18,31
60,19,14
60,20,13
60,21,8
60,22,9
60,23,8
60,24,8
60,25,19
60,26,20
60,27,15
60,28,16
60,29,7
60,30,18
60,31,7
60,32,7
60,33,8
60,34,19
60,35,18
60,36,17
60,37,6
60,38,5
60,39,6
60,40,6
60,41,7
60,42,14
60,43,13
60,44,12
60,45,7
60,46,4
60,47,5
60,48,5
60,49,8
60,50,9
60,51,10
60,52,1
60,53,2
60,54,3
60,55,4
60,56,4
60,57,3
60,58,2
60,59,1
60,60,0
60,61,1
60,62,2
60,63,3
61,0,16
61,1,15
61,2,14
61,3,13
61,4,12
61,5,11
61,6,10
61,7,9
61,8,17
61,9,34
61,10,33
61,11,32
61,12,11
61,13,10
61,14,11
61,15,8
61,16,18
61,17,35
61,18,32
61,19,15
61,20,14
61,21,9
61,22,6
61,23,7
61,24,19
61,25,28
61,26,19
61,27,16
61,28,17
61,29,8
61,30,5
61,31,6
61,32,8
61,33,9
61,34,18
61,35,19
61,36,18
61,37,7
61,38,4
61,39,5
61,40,7
61,41,8
61,42,13
61,43,12
61,44,11
61,45,6
61,46,3
61,47,4
61,48,6
61,49,9
61,50,10
61,51,9
61,52,2
61,53,1
61,54,2
61,55,3
61,56,5
61,57,4
61,58,3
61,59,2
61,60,1
61,61,0
61,62,1
61,63,2
62,0,13
62,1,14
62,2,13
62,3,12
62,4,11
62,5,10
62,6,9
62,7,8
62,8,12
62,9,33
62,10,32
62,11,31
62,12,10
62,13,9
62,14,12
62,15,7
62,16,11
62,17,34
62,18,31
62,19,16
62,20,15
62,21,8
62,22,7
62,23,6
62,24,10
62,25,29
62,26,18
62,27,17
62,28,18
62,29,7
62,30,6
62,31,5
62,32,9
62,33,8
62,34,17
62,35,20
62,36,19
62,37,6
62,38,5
62,39,4
62,40,8
62,41,7
62,42,6
62,43,5
62,44,4
62,45,3
62,46,4
62,47,3
62,48,7
62,49,12
62,50,9
62,51,8
62,52,3
62,53,2
62,54,1
62,55,2
62,56,6
62,57,5
62,58,4
62,59,3
62,60,2
62,61,1
62,62,0
62,63,1
63,0,14
63,1,13
63,2,12
63,3,11
63,4,10
63,5,9
63,6,8
63,7,7
63,8,13
63,9,34
63,10,33
63,11,30
63,12,9
63,13,8
63,14,13
63,15,6
63,16,12
63,17,33
63,18,32
63,19,17
63,20,16
63,21,7
63,22,8
63,23,5
63,24,11
63,25,30
63,26,17
63,27,18
63,28,19
63,29,6
63,30,7
63,31,4
63,32,10
63,33,9
63,34,16
63,35,19
63,36,20
63,37,5
63,38,4
63,39,3
63,40,9
63,41,8
63,42,7
63,43,6
63,44,5
63,45,4
63,46,3
63,47,2
63,48,8
63,49,13
63,50,8
63,51,7
63,52,4
63,53,3
63,54,2
63,55,1
63,56,7
63,57,6
63,58,5
63,59,4
63,60,3
63,61,2
63,62,1
63,63,0
